stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
place_BONNER,,"BONNERIE",,47.522876,-0.446397,,,1,,,0
place_BONPLA,,"BONPLAND",,47.514575,-0.590530,,,1,,,0
place_BOREAU,,"BOREAU",,47.475280,-0.546021,,,1,,,0
place_BOREGA,,"BEAUREGARD",,47.533856,-0.434776,,,1,,,0
place_BOSQUE,,"BOSQUET",,47.409901,-0.524594,,,1,,,0
place_BOUCAM,,"CAMPING DE BOUCHEMAINE",,47.419341,-0.611504,,,1,,,0
place_BOUCHE,,"BOUCHEMAINE",,47.421699,-0.610481,,,1,,,0
place_BOUCTH,,"BOUCHE THOMAS",,47.444682,-0.550222,,,1,,,0
place_BOUJOL,,"BOURG JOLY",,47.408850,-0.313250,,,1,,,0
place_BOULLE,,"BOULLE",,47.486610,-0.628635,,,1,,,0
place_BOURGL,,"BOURG LA CROIX",,47.450768,-0.523777,,,1,,,0
place_BOURGO,,"BOURGONNIER",,47.461890,-0.541711,,,1,,,0
place_BOURRE,,"BOURRELIERE",,47.381916,-0.564062,,,1,,,0
place_BOURSE,,"BOURSE",,47.442675,-0.495268,,,1,,,0
place_BOUSOU,,"BOURG DE SOULAINES",,47.364804,-0.525099,,,1,,,0
place_BOUTEI,,"BOUTEILLERIE",,47.479828,-0.432072,,,1,,,0
place_BOUVET,,"BOUVET",,47.563023,-0.675545,,,1,,,0
place_BPASTE,,"BON PASTEUR",,47.470525,-0.569055,,,1,,,0
place_BRAIN8,,"PLACE DU 8 MAI",,47.445960,-0.412066,,,1,,,0
place_BRARDI,,"BRARDIERE",,47.582214,-0.494152,,,1,,,0
place_BRASSE,,"BRASSENS",,47.494512,-0.586838,,,1,,,0
place_BRETEA,,"BRETEAU",,47.573710,-0.437273,,,1,,,0
place_BRGPAI,,"BOURG DE PAILLE",,47.474613,-0.624803,,,1,,,0
place_BRIANC,,"CHATEAU BRIANCON",,47.503434,-0.351606,,,1,,,0
place_BRIOLL,,"MAIRIE DE BRIOLLAY",,47.563581,-0.507510,,,1,,,0
place_BRISEP,,"BRISEPOTIERE",,47.479274,-0.527967,,,1,,,0
place_BROCHO,,"BROCHONS",,47.421905,-0.327331,,,1,,,0
place_BRSPOR,,"SALLE DE SPORT",,47.561674,-0.505144,,,1,,,0
place_BRULET,,"BRULETTE",,47.580037,-0.440631,,,1,,,0
place_BRUNE,,"BRUNELLERIES",,47.435013,-0.614815,,,1,,,0
place_BSOLEI,,"BEAU SOLEIL",,47.426645,-0.721304,,,1,,,0
place_BUCHE,,"BUCHETIERE",,47.559715,-0.428202,,,1,,,0
place_BUIBEL,,"LES BUISSONS BELLES",,47.447993,-0.421011,,,1,,,0
place_BUISSA,,"LA BUISSAIE",,47.396129,-0.552189,,,1,,,0
place_BUISSO,,"BUISSON",,47.441970,-0.484297,,,1,,,0
place_BVALLE,,"BASSES VALLÉES",,47.579195,-0.499720,,,1,,,0
place_CALAIS,,"CALAIS",,47.462090,-0.432499,,,1,,,0
place_CAME,,"CAMELIA",,47.471298,-0.518982,,,1,,,0
place_CAMLAC,,"LAC DE MAINE CAMPING",,47.457911,-0.597112,,,1,,,0
place_CAMUS,,"CAMUS",,47.485118,-0.575811,,,1,,,0
place_CANTEN,,"CANTENAY",,47.531740,-0.567494,,,1,,,0
place_CAPUCI,,"CAPUCINS",,47.487108,-0.554961,,,1,,,0
place_CARLIN,,"CARL LINNE",,47.446521,-0.547689,,,1,,,0
place_CARMET,,"JEAN CARMET",,47.400409,-0.543434,,,1,,,0
place_CARREA,,"CARREAUX",,47.512500,-0.471532,,,1,,,0
place_CARREF,,"CARREFOUR ST SERGE",,47.487953,-0.542975,,,1,,,0
place_CASSAT,,"MARY CASSAT",,47.510822,-0.603493,,,1,,,0
place_CATHED,,"CATHEDRALE",,47.484863,-0.540864,,,1,,,0
place_CBEAUV,,"CROIX DE BEAUVAIS",,47.612170,-0.585156,,,1,,,0
place_CCADEA,,"CROIX CADEAU",,47.520110,-0.609699,,,1,,,0
place_CCHEMI,,"CROIX DE CHEMINEE",,47.467652,-0.503070,,,1,,,0
place_CCOMME,,"CENTRE COMMERCIAL",,47.437798,-0.526845,,,1,,,0
place_CCPRUN,,"GROUPE COMMERCIAL",,47.445657,-0.606267,,,1,,,0
place_CDETRI,,"CENTRE DE TRI",,47.452401,-0.570565,,,1,,,0
place_CENEQU,,"CENTRE EQUESTRE",,47.459575,-0.484634,,,1,,,0
place_CENTRE,,"FOCH LORRAINE",,47.469634,-0.549074,,,1,,,0
place_CESGEO,,"CESAR GEOFFRAY",,47.458515,-0.545714,,,1,,,0
place_CEVERT,,"FRANCOIS CEVERT",,47.446457,-0.543911,,,1,,,0
place_CHAANG,,"CHATEAU D'ANGERS",,47.468909,-0.559155,,,1,,,0
place_CHACOM,,"CHAMBRE DE COMMERCE",,47.468271,-0.557726,,,1,,,0
place_CHAERI,,"CHATEAU D'ERIGNE",,47.406433,-0.525883,,,1,,,0
place_CHAGAL,,"CHAGALL LA MEMBROLLE",,47.560100,-0.677553,,,1,,,0
place_CHAL-E,,"CHALOUERE",,47.481646,-0.536403,,,1,,,0
place_CHAMFL,,"CHAMPFLEUR",,47.482831,-0.504084,,,1,,,0
place_CHAMPB,,"CHAMPBOUREAU",,47.396613,-0.636717,,,1,,,0
place_CHAMPD,,"CHAMPDOLLANT",,47.556558,-0.561429,,,1,,,0
place_CHANSO,,"ROUTE DE LA CHANSONNIERE",,47.583633,-0.483399,,,1,,,0
place_CHANTE,,"CHANTERIE",,47.470914,-0.628053,,,1,,,0
place_CHANTO,,"CHANTOURTEAU",,47.406124,-0.623119,,,1,,,0
place_CHANZY,,"CHANZY",,47.460102,-0.557568,,,1,,,0
place_CHAPEL,,"CHAPELLES",,47.468685,-0.382964,,,1,,,0
place_CHARNA,,"CHARNASSERIE",,47.491720,-0.557193,,,1,,,0
place_CHARRU,,"CHARRUAU",,47.372765,-0.509229,,,1,,,0
place_CHASOU,,"CHAPELLES SOULAIRE",,47.577042,-0.544752,,,1,,,0
place_CHATAI,,"CHATAIGNIER",,47.545770,-0.649935,,,1,,,0
place_CHATEL,,"CHATELAIN",,47.483007,-0.514459,,,1,,,0
place_CHATEN,,"CHATENAY",,47.482649,-0.521180,,,1,,,0
place_CHAUMI,,"CHAUMIERES",,47.524277,-0.523310,,,1,,,0
place_CHBBEI,,"CHAPELLE BELLE BEILLE",,47.475637,-0.586056,,,1,,,0
place_CHBLAN,,"CHAMPS BLANCS",,47.517291,-0.475244,,,1,,,0
place_CHEMON,,"CHEMIN DE MONGAZON",,47.483477,-0.483245,,,1,,,0
place_CHENAI,,"LA CHENAIE",,47.548005,-0.474353,,,1,,,0
place_CHENRD,,"CHENE ROND",,47.395891,-0.536328,,,1,,,0
place_CHEPRE,,"CHEMIN DU PRE",,47.467220,-0.635537,,,1,,,0
place_CHEPRU,,"LA CHESNAIE PRUILLE",,47.566089,-0.677998,,,1,,,0
place_CHESAL,,"CHEMIN SALETTE",,47.424654,-0.389126,,,1,,,0
place_CHEVAL,,"CHEVALLERIE",,47.554316,-0.660314,,,1,,,0
place_CHEVRI,,"CHEVRIERE",,47.423903,-0.609164,,,1,,,0
place_CHEVRO,,"CHEVROLLIER",,47.453885,-0.557373,,,1,,,0
place_CHFLCA,,"CHAMP FLEURI CANTENAY",,47.537243,-0.571143,,,1,,,0
place_CHFLFE,,"CHAMP FLEURI FENEU",,47.567840,-0.579312,,,1,,,0
place_CHMART,,"CHAMP DES MARTYRS",,47.489958,-0.582857,,,1,,,0
place_CHOUTE,,"CHOUTEAU",,47.446185,-0.496815,,,1,,,0
place_CHVERT,,"CHENE VERT",,47.470248,-0.515904,,,1,,,0
place_CIMETI,,"CIMETIERE DE L'EST",,47.471302,-0.527733,,,1,,,0
place_CIMOUE,,"CIMETIERE DE L'OUEST",,47.478850,-0.570225,,,1,,,0
place_CIMSAR,,"CIMETIERE DE SARRIGNE",,47.501516,-0.387715,,,1,,,0
place_CIPONT,,"CIMETIERE DES PONTS DE CE",,47.434297,-0.529904,,,1,,,0
place_CITEUN,,"CITE UNIVERSITAIRE",,47.478777,-0.598029,,,1,,,0
place_CITRON,,"CITRON",,47.479371,-0.633877,,,1,,,0
place_CLAIE,,"CLAIE",,47.460740,-0.627075,,,1,,,0
place_CLAR,,"CLARTE",,47.454058,-0.481343,,,1,,,0
place_CLAUDE,,"CLAUDEL",,47.449759,-0.566515,,,1,,,0
place_CLAVER,,"CLAVERIE",,47.486652,-0.504501,,,1,,,0
place_CLINIQ,,"CLINIQUE DE L'ANJOU",,47.444443,-0.539081,,,1,,,0
place_CLINST,,"CLINIQUE SAINT DIDIER",,47.485252,-0.587247,,,1,,,0
place_CLOSDU,,"CLOS DU VAU",,47.577194,-0.458146,,,1,,,0
place_CLOTEA,,"CLOTEAU",,47.507523,-0.408553,,,1,,,0
place_CLOUET,,"CLOUET",,47.480453,-0.566372,,,1,,,0
place_CLVIGN,,"CLOS DE LA VIGNE",,47.441618,-0.611276,,,1,,,0
place_CNFPT,,"CNFPT",,47.472349,-0.599840,,,1,,,0
place_COINTR,,"COINTREAU",,47.476405,-0.507478,,,1,,,0
place_COLOMB,,"COLOMBIER",,47.482509,-0.490482,,,1,,,0
place_COLTRI,,"COLTRIE",,47.485394,-0.675924,,,1,,,0
place_COMBEA,,"CROIX COMBEAU",,47.453994,-0.408400,,,1,,,0
place_COPERA,,"COPERNIC",,47.516842,-0.610432,,,1,,,0
place_CORBAS,,"LA BASCULE",,47.471616,-0.341023,,,1,,,0
place_CORMIE,,"CORMIERS",,47.458183,-0.515639,,,1,,,0
place_CORNCR,,"CROIX VERTE",,47.474089,-0.354791,,,1,,,0
place_CORNMA,,"MAIRIE DE CORNE",,47.470953,-0.350610,,,1,,,0
place_CORSCO,,"LA CROIX VERTE Scol",,47.474265,-0.354756,,,1,,,0
place_CORZE,,"CORZÉ",,47.556572,-0.389491,,,1,,,0
place_COSSE,,"COSSE",,47.438236,-0.553332,,,1,,,0
place_COSSIE,,"COSSIERES",,47.526083,-0.448202,,,1,,,0
place_COTEAU,,"LE COTEAU",,47.398133,-0.548850,,,1,,,0
place_COTRA,,"REF DEPOT et  ZI EST",,47.474966,-0.495601,,,1,,,0
place_COTTAG,,"COTTAGE",,47.494694,-0.515236,,,1,,,0
place_COUREA,,"COUREAU",,47.420385,-0.368701,,,1,,,0
place_COUTAR,,"COUTARDIERE",,47.466241,-0.408238,,,1,,,0
place_CRBLAN,,"CROIX BLANCHE",,47.480807,-0.517161,,,1,,,0
place_CRESSO,,"CRESSONNIERE",,47.474343,-0.492242,,,1,,,0
place_CRETAU,,"CRETAUDIERE",,47.475587,-0.366261,,,1,,,0
place_CRFRUX,,"CROIX DES FRUX",,47.503280,-0.690967,,,1,,,0
place_CROBOI,,"CROIX DE BOIS",,47.449052,-0.424418,,,1,,,0
place_CROISE,,"CROISÉE",,47.458985,-0.667829,,,1,,,0
place_CROIST,,"CROISETTE",,47.450948,-0.600277,,,1,,,0
place_CSARTH,,"CROIX DE SARTHE",,47.540033,-0.570117,,,1,,,0
place_DAGCHE,,"LE CHENE",,47.420197,-0.445760,,,1,,,0
place_DAGEGL,,"PLACE DE L'EGLISE",,47.419354,-0.436783,,,1,,,0
place_DAGUVA,,"VAL D'AUTHION",,47.419337,-0.428202,,,1,,,0
place_DANEMA,,"DANEMARK",,47.527788,-0.597684,,,1,,,0
place_DANIEL,,"DANIEL GELIN",,47.445136,-0.527045,,,1,,,0
place_DARWIN,,"DARWIN",,47.474046,-0.604714,,,1,,,0
place_DAUTEL,,"DAUTEL",,47.442834,-0.483456,,,1,,,0
place_DAVIER,,"DAVIERES",,47.583194,-0.477799,,,1,,,0
place_DEBOVE,,"DE BEAUVOIR",,47.528993,-0.614663,,,1,,,0
place_DEBULY,,"Collège DEBUSSY",,47.488496,-0.515916,,,1,,,0
place_DEBUSS,,"DEBUSSY",,47.487962,-0.516408,,,1,,,0
place_DEGAUL,,"DE GAULLE",,47.453239,-0.478284,,,1,,,0
place_DELACR,,"DELACROIX",,47.454899,-0.528731,,,1,,,0
place_DELATT,,"DE LATTRE",,47.452756,-0.541247,,,1,,,0
place_DELESC,,"DELESCLUZE",,47.466065,-0.604969,,,1,,,0
place_DESERR,,"DE SERRE",,47.477774,-0.615047,,,1,,,0
place_DESJAR,,"DESJARDINS",,47.477905,-0.530204,,,1,,,0
place_DESMAZ,,"DESMAZIERES",,47.462594,-0.534764,,,1,,,0
place_DEUVAL,,"DEUX VALLEES",,47.568285,-0.498823,,,1,,,0
place_DIONNE,,"DIONNEAU",,47.438787,-0.530125,,,1,,,0
place_DIONNI,,"DIONNIERE",,47.543701,-0.485126,,,1,,,0
place_DIX8JU,,"18 JUIN",,47.529566,-0.618085,,,1,,,0
place_DLATTR,,"DE LATTRE",,47.452756,-0.541247,,,1,,,0
place_DOJO,,"DOJO DAGUERRE",,47.446569,-0.506593,,,1,,,0
place_DOLANT,,"DOLANTIN",,47.527973,-0.445076,,,1,,,0
place_DOMVAL,,"DOMAINE DU VAL",,47.536656,-0.624831,,,1,,,0
place_DOREAU,,"CLOS DOREAU",,47.496288,-0.425199,,,1,,,0
place_DOUBLO,,"LA DOUBLONNIÈRE",,47.403736,-0.668803,,,1,,,0
place_DOYENN,,"DOYENNE",,47.490583,-0.532517,,,1,,,0
place_DSCAZE,,"DESCAZEAUX",,47.476441,-0.566473,,,1,,,0
place_DUBE,,"DUBE",,47.415571,-0.523223,,,1,,,0
place_DUBELL,,"DU BELLAY",,47.492324,-0.513311,,,1,,,0
place_DUMESN,,"DUMESNIL",,47.473737,-0.567118,,,1,,,0
place_DUMNAC,,"DUMNACUS",,47.486429,-0.592049,,,1,,,0
place_DUMONT,,"DUMONT D'URVILLE",,47.445134,-0.557199,,,1,,,0
place_DUNANT,,"VOLTAIRE",,47.484695,-0.531199,,,1,,,0
place_DUNLEP,,"DUNANT",,47.483438,-0.525625,,,1,,,0
place_DUREL2,,"DURELLERIES 2",,47.431109,-0.641803,,,1,,,0
place_DURELL,,"DURELLERIES",,47.428927,-0.641290,,,1,,,0
place_DXCRX,,"DAGUENET",,47.474784,-0.528208,,,1,,,0
place_DZIERE,,"AVRILLE ADEZIERE",,47.504950,-0.605053,,,1,,,0
place_EBEAUP,,"EBEAUPIN",,47.464377,-0.624775,,,1,,,0
place_EBLE,,"EBLE",,47.455349,-0.566313,,,1,,,0
place_ECHATS,,"ECHATS",,47.480862,-0.631992,,,1,,,0
place_ECHMA,,"ECHMAN",,47.490204,-0.575725,,,1,,,0
place_ECLATE,,"ECLATERIES",,47.451129,-0.519857,,,1,,,0
place_ECOAND,,"ECOLE ANDARD",,47.457419,-0.398656,,,1,,,0
place_ECOLEB,,"GRANGE AUX BELLES",,47.476690,-0.628462,,,1,,,0
place_ECOP,,"ECOLE DE BAUNE",,47.503090,-0.316197,,,1,,,0
place_ECOSOU,,"ECOLES SOUCELLES",,47.568288,-0.419233,,,1,,,0
place_ECOTIE,,"ECOTIERE",,47.363558,-0.505645,,,1,,,0
place_ECOTS,,"LES ECOTS",,47.475533,-0.695661,,,1,,,0
place_ECPRVI,,"ECOLE PRIMAIRE VILLEVEQUE",,47.560905,-0.421942,,,1,,,0
place_ECUILL,,"ECUILLE",,47.616510,-0.561005,,,1,,,0
place_EGTREL,,"EGLISE TRELAZE",,47.445509,-0.464777,,,1,,,0
place_ELYSEE,,"ELYSEE",,47.473260,-0.584823,,,1,,,0
place_EMPIRE,,"EMPIRE",,47.423016,-0.593071,,,1,,,0
place_EPINAY,,"L'EPINAY",,47.432613,-0.377294,,,1,,,0
place_EPINET,,"L'EPINET",,47.546662,-0.444295,,,1,,,0
place_EPIRE,,"EPIRE",,47.398422,-0.634590,,,1,,,0
place_ERIGNE,,"ERIGNE",,47.400697,-0.530617,,,1,,,0
place_ESA,,"ESA",,47.458745,-0.545135,,,1,,,0
place_ESAIP,,"GEMMETRIE ESAIP",,47.463197,-0.499233,,,1,,,0
place_ESNAUD,,"ESNAUDERIE",,47.593199,-0.549769,,,1,,,0
place_ESPA25,,"ESPACE ANJOU",,47.467160,-0.522606,,,1,,,0
place_ESPACE,,"ESPACE ANJOU",,47.467156,-0.522612,,,1,,,0
place_ESPAJE,,"MAISON DE LA DANSE",,47.488694,-0.585086,,,1,,,0
place_ESPLON,,"ESPACE LONGUENNÉE",,47.540130,-0.672879,,,1,,,0
place_ESPMON,,"ESPERANTO",,47.529460,-0.603702,,,1,,,0
place_ESTAMI,,"ESTAMINET",,47.565745,-0.503782,,,1,,,0
place_ETAS,,"ETAS MONTREUIL",,47.524534,-0.619973,,,1,,,0
place_EUROP5,,"PLACE DE L'EUROPE",,47.486145,-0.528835,,,1,,,0
place_EVREF,,"EVENTARD",,47.496877,-0.514995,,,1,,,0
place_EXPO,,"PARC DES EXPOS",,47.497067,-0.493432,,,1,,,0
place_FACMED,,"FACULTE DE MEDECINE",,47.487300,-0.552291,,,1,,,0
place_FARCY,,"BALZAC",,47.472565,-0.576270,,,1,,,0
place_FENEU,,"EGLISE DE FENEU",,47.569631,-0.594384,,,1,,,0
place_FFAURE,,"FELIX FAURE",,47.485573,-0.547123,,,1,,,0
place_FIEFGE,,"FIEF GENTIL",,47.533299,-0.526098,,,1,,,0
place_FMITTE,,"SAINT SERGE UNIVERSITE",,47.476678,-0.551346,,,1,,,0
place_FONTAI,,"LA FONTAINE FENEU",,47.569652,-0.590444,,,1,,,0
place_FORGES,,"LES FORGES",,47.386371,-0.645197,,,1,,,0
place_FOUDON,,"FOUDON",,47.492281,-0.425289,,,1,,,0
place_FOUILL,,"LE FOUILLOUX",,47.417906,-0.668936,,,1,,,0
place_FOULQU,,"ROCHE FOULQUES",,47.575868,-0.455085,,,1,,,0
place_FOUQUE,,"FOUQUETTERIE",,47.468098,-0.705214,,,1,,,0
place_FOUSSE,,"LES FOUSSEAUX",,47.515800,-0.468595,,,1,,,0
place_FRANCA,,"FRANCAISERIE",,47.521210,-0.465993,,,1,,,0
place_FRATEL,,"FRATELLINI",,47.471506,-0.530860,,,1,,,0
place_FRATER,,"FRATERNITE",,47.490927,-0.562028,,,1,,,0
place_FRAVIL,,"FRANCOIS VILLON COLLEGE",,47.433171,-0.521731,,,1,,,0
place_FREMON,,"FREMOND",,47.485726,-0.561612,,,1,,,0
place_FREMUR,,"FREMUR",,47.458646,-0.558157,,,1,,,0
place_FRESNA,,"FRESNAIES",,47.448443,-0.501023,,,1,,,0
place_FRESNE,,"LE FRESNE",,47.442469,-0.583692,,,1,,,0
place_FRMEIL,,"FRANCIS MEILLAND",,47.448378,-0.546836,,,1,,,0
place_FROMIO,,"FROMIOUX",,47.509520,-0.715932,,,1,,,0
place_FRONDE,,"FRONT DE MAINE",,47.471677,-0.567299,,,1,,,0
place_FUNAUL,,"FUNAULT",,47.534626,-0.456763,,,1,,,0
place_GADIFA,,"GADIFAIX",,47.576090,-0.449459,,,1,,,0
place_GAIGNE,,"GAIGNE",,47.383967,-0.552426,,,1,,,0
place_GALILE,,"GALILEE",,47.456418,-0.667628,,,1,,,0
place_GALLIE,,"GALLIENI",,47.434722,-0.524548,,,1,,,0
place_GARD-D,,"MAIRIE DE SAINT SYLVAIN",,47.519835,-0.471115,,,1,,,0
place_GARDON,,"GARDONNE",,47.521804,-0.471337,,,1,,,0
place_GARDOT,,"GARDOT",,47.468284,-0.533228,,,1,,,0
place_GARE,,"GARES",,47.465043,-0.557666,,,1,,,0
place_GAREBO,,"GARE DE BOUCHEMAINE",,47.416656,-0.614801,,,1,,,0
place_GARECO,,"GARE D'ECOUFLANT",,47.503781,-0.519907,,,1,,,0
place_GARENN,,"GARENNE",,47.478341,-0.576579,,,1,,,0
place_GARTRE,,"GARE DE TRELAZE",,47.452448,-0.470017,,,1,,,0
place_GASNIE,,"GASNIER",,47.485224,-0.571777,,,1,,,0
place_GASPAL,,"GASPALON",,47.453069,-0.507117,,,1,,,0
place_GATS,,"LES GATS",,47.474353,-0.517420,,,1,,,0
place_GAUBBO,,"GAUBOURGS (5B)",,47.447972,-0.572448,,,1,,,0
place_GAUBGS,,"GAUBOURGS",,47.448458,-0.572810,,,1,,,0
place_GAUBOU,,"GAUBOURGS (5A)",,47.448022,-0.572502,,,1,,,0
place_GAUGUI,,"SAINT SYLVAIN CHENE VERT",,47.525230,-0.460878,,,1,,,0
place_GAVIBR,,"GARE VIEUX BRIOLLAY",,47.573053,-0.482675,,,1,,,0
place_GDMAIN,,"GRAND MAINE",,47.467503,-0.593302,,,1,,,0
place_GDPERI,,"GRAND PERIGNE",,47.473858,-0.614662,,,1,,,0
place_GDPIN,,"GRAND PIN",,47.473296,-0.631804,,,1,,,0
place_GDPRES,,"GRAND PRESSOIR",,47.399461,-0.527941,,,1,,,0
place_GENDRI,,"LA GENDRIE",,47.498884,-0.324812,,,1,,,0
place_GENETI,,"GENETIERE",,47.494942,-0.443096,,,1,,,0
place_GENIE,,"GENIE",,47.458066,-0.563868,,,1,,,0
place_GENTRI,,"GENTRIC",,47.447677,-0.485452,,,1,,,0
place_GERICA,,"GERICAULT",,47.459983,-0.524143,,,1,,,0
place_GILARD,,"GILARDIERES",,47.385925,-0.564732,,,1,,,0
place_GILLIE,,"GILLIER",,47.475006,-0.525603,,,1,,,0
place_GIRAR,,"GIRARDEAU",,47.436534,-0.520670,,,1,,,0
place_GIRARD,,"GIRARD",,47.490610,-0.581785,,,1,,,0
place_GIRAUD,,"GIRAUDIERE",,47.521298,-0.435995,,,1,,,0
place_GLAND,,"LA GLAND",,47.403585,-0.658353,,,1,,,0
place_GLOUTI,,"GLOUTIÈRE",,47.508872,-0.644842,,,1,,,0
place_GLYCIN,,"GLYCINES",,47.498921,-0.523881,,,1,,,0
place_GOUROU,,"GOUROUNNIERES",,47.483050,-0.569407,,,1,,,0
place_GPOMPI,,"GEORGES POMPIDOU",,47.491985,-0.592311,,,1,,,0
place_GRACHE,,"GRAND CHEMIN",,47.417518,-0.310543,,,1,,,0
place_GRACLO,,"GRAND CLOS",,47.479757,-0.413580,,,1,,,0
place_GRAMOT,,"GRAND MOTTAY",,47.575763,-0.477575,,,1,,,0
place_GRANCL,,"GRAND CLAYE",,47.387082,-0.538396,,,1,,,0
place_GRANGE,,"LA GRANGE",,47.503890,-0.634634,,,1,,,0
place_GRANMO,,"GRANDMONT",,47.487248,-0.587793,,,1,,,0
place_GRANRU,,"GRANDS RUAUX",,47.565897,-0.555605,,,1,,,0
place_GRAPPE,,"LES GRAPPES",,47.426595,-0.301162,,,1,,,0
place_GRDCHA,,"GRANDS CHAMPS",,47.514689,-0.434125,,,1,,,0
place_GRENOU,,"GRENOUILLE",,47.502982,-0.328230,,,1,,,0
place_GRESIL,,"GRESILLE",,47.459635,-0.605620,,,1,,,0
place_GRIMOR,,"GRIMORELLE",,47.529458,-0.507303,,,1,,,0
place_GROIE1,,"LES GROIES 1",,47.494228,-0.404232,,,1,,,0
place_GROIE2,,"LES GROIES 2",,47.492022,-0.399588,,,1,,,0
place_GROL,,"GROLLIERE",,47.353963,-0.527533,,,1,,,0
place_GRUICH,,"LA GRUICHE",,47.553546,-0.453842,,,1,,,0
place_GUERAN,,"GUERANDAIS",,47.527372,-0.748769,,,1,,,0
place_GUICHA,,"GUICHARD",,47.454988,-0.548626,,,1,,,0
place_GUILLA,,"GUILLAUMIÈRE",,47.533096,-0.671789,,,1,,,0
place_GUILLE,,"GEORGE SAND",,47.433240,-0.519577,,,1,,,0
place_GUINEZ,,"GUINEZERT",,47.461784,-0.631035,,,1,,,0
place_GUIRON,,"GUILLEBOTTE (Avenue)",,47.437350,-0.513495,,,1,,,0
place_HAIJOU,,"HAIE JOULAIN",,47.517534,-0.462697,,,1,,,0
place_HARAS,,"FOCH HARAS",,47.467014,-0.552306,,,1,,,0
place_HARENC,,"HARENCHERES",,47.448722,-0.615652,,,1,,,0
place_HAUBRU,,"HAUTES BRUYÈRES",,47.593457,-0.454372,,,1,,,0
place_HAUCHA,,"HAUTES CHAPELLES",,47.475813,-0.380861,,,1,,,0
place_HAUCOU,,"HAUT COUDRAY",,47.530469,-0.624084,,,1,,,0
place_HAUTRO,,"HAUTE ROCHE BEAUCOUZE",,47.469075,-0.634928,,,1,,,0
place_HBOUCH,,"HAUTS DE BOUCHEMAINE",,47.430277,-0.609454,,,1,,,0
place_HDVSUB,,"HOTEL DE VILLE SUB",,47.471981,-0.546310,,,1,,,0
place_HERM32,,"L'HERMITAGE",,47.584626,-0.417547,,,1,,,0
place_HERMIT,,"HERMITAGE",,47.477760,-0.635614,,,1,,,0
place_HIPPOD,,"HIPPODROME",,47.501058,-0.507623,,,1,,,0
place_HOPITA,,"HOTEL DIEU",,47.479283,-0.560212,,,1,,,0
place_HOPRES,,"HAUT PRESSOIR",,47.453174,-0.538290,,,1,,,0
place_HOSGEM,,"HOPITAL STE GEMMES",,47.422913,-0.560801,,,1,,,0
place_HOTELD,,"HOTEL DE VILLE",,47.401827,-0.536854,,,1,,,0
place_HOTELL,,"HOTELLERIE",,47.489109,-0.519277,,,1,,,0
place_HOUSSA,,"LA HOUSSAYE",,47.586503,-0.456965,,,1,,,0
place_HUETTE,,"HUETTERIE",,47.459102,-0.478638,,,1,,,0
place_HULLET,,"HULLETERIE",,47.465407,-0.720921,,,1,,,0
place_HUTREA,,"HUTREAU",,47.432014,-0.555032,,,1,,,0
place_HYLIER,,"HYLIER",,47.585728,-0.402154,,,1,,,0
place_IMTEC,,"BOUZINAC",,47.503275,-0.509745,,,1,,,0
place_INDUST,,"INDUSTRIE",,47.490254,-0.522933,,,1,,,0
place_INRA,,"INRA",,47.474719,-0.611212,,,1,,,0
place_INTERA,,"AUCHAN",,47.518412,-0.607161,,,1,,,0
place_INTMIL,,"INTERMARCHE",,47.455146,-0.534270,,,1,,,0
place_INTREP,,"INTREPIDE",,47.447288,-0.552203,,,1,,,0
place_IRLAND,,"IRLANDE",,47.523027,-0.604622,,,1,,,0
place_ISORET,,"ISORET",,47.474577,-0.520490,,,1,,,0
place_ITALIE,,"ITALIE",,47.524648,-0.602187,,,1,,,0
place_IUT,,"I U T horaire",,47.480396,-0.602693,,,1,,,0
place_JANEQU,,"Collège JANEQUIN",,47.498106,-0.591404,,,1,,,0
place_JANPAL,,"JAN PALLACH",,47.446054,-0.558888,,,1,,,0
place_JANVRI,,"JANVRIE",,47.504115,-0.699796,,,1,,,0
place_JARBOT,,"JARDIN BOTANIQUE",,47.571714,-0.502658,,,1,,,0
place_JARDFA,,"JARDINS FAMILIAUX",,47.485568,-0.508271,,,1,,,0
place_JAUDET,,"JAUDETTE",,47.463788,-0.490917,,,1,,,0
place_JAURES,,"JEAN JAURES",,47.457507,-0.522993,,,1,,,0
place_JBODIN,,"JEAN BODIN",,47.441747,-0.528196,,,1,,,0
place_JBOUTO,,"JEAN BOUTTON",,47.438734,-0.507305,,,1,,,0
place_JEABOU,,"JEAN BOUIN",,47.458941,-0.532897,,,1,,,0
place_JEAN23,,"JEAN XXIII",,47.448423,-0.563772,,,1,,,0
place_JEANMO,,"JEAN MONNET",,47.465555,-0.601381,,,1,,,0
place_JEANNE,,"RUE JEANNE DE LAVAL",,47.465763,-0.383659,,,1,,,0
place_JEANRO,,"JEAN ROSTAND",,47.434314,-0.513919,,,1,,,0
place_JEANZA,,"Collège JEAN ZAY",,47.529704,-0.607605,,,1,,,0
place_JEDARC,,"Collège JEANNE D'ARC",,47.520406,-0.465592,,,1,,,0
place_JEHUEZ,,"JEAN HUEZ",,47.530856,-0.594328,,,1,,,0
place_JERUSA,,"JERUSALEM",,47.473293,-0.529957,,,1,,,0
place_JFERRY,,"JULES FERRY",,47.466365,-0.498809,,,1,,,0
